RegionID_x,RegionName_x,monthly_price_slope,monthly_price_change_std,total_data_points,last_avg_price,sharpe_ratios,Region,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange,zillow_1yr_revenue_forecast,first_three_zip_digits,last_two_zip_digits_x,RegionID_y,RegionName_y,monthly_rent_approx,last_two_zip_digits_y,zip_abs_diff,approx_rental_yield
90273,74066,486.0,846.0,61,141130.0,0.574468085106383,Zip,OK,Creek County,Sapulpa,2022-11-30,12.2,17217.86,740,66,90249,74037,1536.0,37,29,0.010883582512577056
84634,60633,811.0,1096.0,61,168971.0,0.739963503649635,Zip,IL,Cook County,Chicago,2022-11-30,12.1,20445.490999999998,606,33,84637,60637,1444.0,37,4,0.008545845145024886
79402,48827,1008.0,809.0,61,208586.0,1.245982694684796,Zip,MI,Eaton County,Eaton Rapids,2022-11-30,12.1,25238.906,488,27,79416,48843,2001.0,43,16,0.009593165408991975
79412,48838,1399.0,1554.0,61,217641.0,0.9002574002574003,Zip,MI,Montcalm County,Greenville,2022-11-30,12.1,26334.560999999998,488,38,79416,48843,2001.0,43,5,0.00919403972597075
91843,77327,699.0,726.0,61,153562.0,0.9628099173553719,Zip,TX,Liberty County,Cleveland,2022-11-30,12.1,18581.002,773,27,91853,77339,1369.0,39,12,0.00891496594209505
70972,30230,546.0,743.0,61,134191.0,0.7348586810228802,Zip,GA,Troup County,Hogansville,2022-11-30,12.0,16102.92,302,30,70970,30228,1890.0,28,2,0.01408440208359726
79128,48317,1216.0,1257.0,61,260155.0,0.9673826571201273,Zip,MI,Macomb County,Shelby,2022-11-30,12.0,31218.6,483,17,79132,48322,2306.0,22,5,0.008863946493436605
84496,60445,721.0,1027.0,61,215787.0,0.7020447906523856,Zip,IL,Cook County,Crestwood,2022-11-30,12.0,25894.44,604,45,84492,60441,1753.0,41,4,0.008123751662519059
84340,60085,941.0,876.0,61,173227.0,1.0742009132420092,Zip,IL,Lake County,Waukegan,2022-11-30,12.0,20787.239999999998,600,85,84344,60089,1814.0,89,4,0.010471808667240096
84329,60073,790.0,1039.0,61,205595.0,0.7603464870067372,Zip,IL,Lake County,Round Lake Beach,2022-11-30,11.8,24260.210000000003,600,73,84324,60068,1881.0,68,5,0.009149055181303047
84487,60436,732.0,874.0,61,165032.0,0.8375286041189931,Zip,IL,Will County,Joliet,2022-11-30,11.7,19308.744,604,36,84492,60441,1753.0,41,5,0.010622182364632313
89871,73036,573.0,682.0,61,145164.0,0.8401759530791789,Zip,OK,Canadian County,El Reno,2022-11-30,11.7,16984.188,730,36,89841,73003,1403.0,3,33,0.009664930699071395
84611,60609,1253.0,1609.0,61,227180.0,0.7787445618396519,Zip,IL,Cook County,Chicago,2022-11-30,11.7,26580.059999999998,606,9,84612,60610,2352.0,10,1,0.010353024033805792
69655,28001,822.0,846.0,61,189691.0,0.9716312056737588,Zip,NC,Stanly County,Albemarle,2022-11-30,11.7,22193.846999999998,280,1,69670,28025,1713.0,25,24,0.009030475879193003
71217,30577,628.0,558.0,61,138979.0,1.125448028673835,Zip,GA,Stephens County,Toccoa,2022-11-30,11.6,16121.563999999998,305,77,71169,30519,2109.0,19,58,0.015174954489527194
78013,46176,718.0,642.0,61,156093.0,1.118380062305296,Zip,IN,Shelby County,Shelbyville,2022-11-30,11.6,18106.788,461,76,77973,46123,1613.0,23,53,0.010333583184383668
78895,48001,1194.0,965.0,61,226066.0,1.2373056994818652,Zip,MI,Saint Clair County,Algonac,2022-11-30,11.6,26223.656,480,1,78902,48009,2142.0,9,8,0.009475109038953227
84289,60020,822.0,1014.0,61,207473.0,0.8106508875739645,Zip,IL,Lake County,Fox Lake,2022-11-30,11.6,24066.868,600,20,84285,60016,1711.0,16,4,0.008246856217435521
78950,48074,1027.0,1221.0,61,206819.0,0.8411138411138411,Zip,MI,Saint Clair County,Smiths Creek,2022-11-30,11.5,23784.185,480,74,78949,48073,1718.0,73,1,0.008306780324825088
66741,21040,956.0,1050.0,61,237372.0,0.9104761904761904,Zip,MD,Harford County,Edgewood,2022-11-30,11.5,27297.780000000002,210,40,66743,21042,2226.0,42,2,0.009377685657954602
82261,55411,1513.0,738.0,61,229052.0,2.0501355013550135,Zip,MN,Hennepin County,Minneapolis,2022-11-30,11.5,26340.98,554,11,82260,55410,2141.0,10,1,0.009347222464767825
84529,60478,734.0,1153.0,61,180176.0,0.6366001734605378,Zip,IL,Cook County,Country Club Hills,2022-11-30,11.5,20720.24,604,78,84492,60441,1753.0,41,37,0.009729375721516739
79389,48813,958.0,665.0,61,193959.0,1.4406015037593984,Zip,MI,Eaton County,Charlotte,2022-11-30,11.5,22305.285,488,13,79416,48843,2001.0,43,30,0.01031661330487371
60684,07461,1477.0,2171.0,61,340895.0,0.6803316444035007,Zip,NJ,Sussex County,Wantage Township,2022-11-30,11.5,39202.925,074,61,60677,07450,2798.0,50,11,0.008207805922644803
79052,48193,1061.0,1055.0,61,224199.0,1.0056872037914693,Zip,MI,Wayne County,Riverview,2022-11-30,11.5,25782.885000000002,481,93,79047,48188,1916.0,88,5,0.00854597924165585
91977,77488,603.0,615.0,61,156059.0,0.9804878048780488,Zip,TX,Wharton County,Wharton,2022-11-30,11.4,17790.726000000002,774,88,91982,77494,1549.0,94,6,0.009925733216283586
60660,07419,1323.0,1808.0,61,305266.0,0.7317477876106194,Zip,NJ,Sussex County,Hardyston Township,2022-11-30,11.4,34800.324,074,19,60677,07450,2798.0,50,31,0.009165776732423525
66832,21222,649.0,1075.0,61,175716.0,0.6037209302325581,Zip,MD,Baltimore County,Dundalk,2022-11-30,11.4,20031.624,212,22,66832,21222,1432.0,22,0,0.008149513988481414
84541,60505,833.0,862.0,61,190321.0,0.9663573085846868,Zip,IL,Kane County,Aurora,2022-11-30,11.3,21506.273,605,5,84540,60504,1819.0,4,1,0.009557537003273418
74586,38011,937.0,968.0,61,203939.0,0.9679752066115702,Zip,TN,Tipton County,Brighton,2022-11-30,11.3,23045.107,380,11,74590,38016,1728.0,16,5,0.008473121864871359
74593,38019,594.0,679.0,61,131744.0,0.8748159057437408,Zip,TN,Tipton County,Covington,2022-11-30,11.3,14887.072,380,19,74592,38018,1853.0,18,1,0.014065156667476318
74621,38058,988.0,950.0,61,210156.0,1.04,Zip,TN,Tipton County,Munford,2022-11-30,11.3,23747.628,380,58,74592,38018,1853.0,18,40,0.008817259559565275
84364,60110,705.0,964.0,61,214742.0,0.7313278008298755,Zip,IL,Kane County,Carpentersville,2022-11-30,11.3,24265.846,601,10,84361,60107,1734.0,7,3,0.008074806046325357
84373,60120,814.0,954.0,61,231597.0,0.8532494758909853,Zip,IL,Kane County,Elgin,2022-11-30,11.3,26170.461,601,20,84378,60126,2142.0,26,6,0.009248824466638168
73068,34266,818.0,649.0,61,153070.0,1.2604006163328196,Zip,FL,De Soto County,Arcadia,2022-11-30,11.2,17143.839999999997,342,66,73062,34243,2128.0,43,23,0.01390213627752009
84486,60435,798.0,876.0,61,203548.0,0.910958904109589,Zip,IL,Will County,Joliet,2022-11-30,11.2,22797.375999999997,604,35,84492,60441,1753.0,41,6,0.008612219230844813
84376,60123,851.0,1065.0,61,244058.0,0.7990610328638498,Zip,IL,Kane County,Elgin,2022-11-30,11.1,27090.438000000002,601,23,84378,60126,2142.0,26,3,0.008776602283063862
95005,85621,890.0,1016.0,61,177199.0,0.8759842519685039,Zip,AZ,Santa Cruz County,Nogales,2022-11-30,11.1,19669.089,856,21,95013,85629,1922.0,29,8,0.010846562339516589
79411,48837,1114.0,762.0,61,249214.0,1.4619422572178478,Zip,MI,Eaton County,Grand Ledge,2022-11-30,11.1,27662.754,488,37,79416,48843,2001.0,43,6,0.008029243942956656
84642,60643,647.0,1228.0,61,217919.0,0.5268729641693811,Zip,IL,Cook County,Chicago,2022-11-30,11.1,24189.009000000002,606,43,399713,60642,2239.0,42,1,0.010274459776338915
61865,10566,2125.0,2486.0,61,442400.0,0.8547868061142397,Zip,NY,Westchester County,Peekskill,2022-11-30,11.0,48664.0,105,66,61876,10583,4579.0,83,17,0.010350361663652803
91918,77422,782.0,1060.0,61,208593.0,0.7377358490566037,Zip,TX,Brazoria County,Brazoria,2022-11-30,10.9,22736.637,774,22,91922,77429,1783.0,29,7,0.008547746089274328
84352,60097,766.0,1091.0,61,198748.0,0.7021081576535289,Zip,IL,McHenry County,Wonder Lake,2022-11-30,10.9,21663.532,600,97,84345,60090,1754.0,90,7,0.008825246040211725
70626,29645,632.0,642.0,61,131493.0,0.9844236760124611,Zip,SC,Laurens County,Gray Court,2022-11-30,10.7,14069.751,296,45,70631,29650,1490.0,50,5,0.01133140167157187
69395,27537,624.0,705.0,61,158268.0,0.8851063829787233,Zip,NC,Vance County,Henderson,2022-11-30,10.7,16934.676,275,37,69397,27540,1927.0,40,3,0.012175550332347664
66839,21229,576.0,1033.0,61,154913.0,0.5575992255566312,Zip,MD,Baltimore City,Baltimore,2022-11-30,10.7,16575.691,212,29,66839,21229,1318.0,29,0,0.008508001265226288
70298,29078,702.0,1286.0,61,173243.0,0.5458786936236392,Zip,SC,Kershaw County,Lugoff,2022-11-30,10.6,18363.757999999998,290,78,70295,29073,1475.0,73,5,0.008514052515830366
91930,77437,585.0,629.0,61,170587.0,0.9300476947535771,Zip,TX,Wharton County,El Campo,2022-11-30,10.6,18082.221999999998,774,37,91926,77433,1635.0,33,4,0.009584552163998429
77592,45331,532.0,603.0,61,153750.0,0.8822553897180763,Zip,OH,Darke County,Greenville,2022-11-30,10.6,16297.5,453,31,77586,45324,1306.0,24,7,0.00849430894308943
84625,60623,1039.0,1891.0,61,196514.0,0.5494447382337387,Zip,IL,Cook County,Chicago,2022-11-30,10.5,20633.969999999998,606,23,84624,60622,1892.0,22,1,0.009627812776697843
86332,64085,820.0,665.0,61,144862.0,1.2330827067669172,Zip,MO,Ray County,Richmond,2022-11-30,10.5,15210.51,640,85,86311,64064,1483.0,64,21,0.010237329320318648
77983,46135,767.0,682.0,61,176318.0,1.1246334310850439,Zip,IN,Putnam County,Greencastle,2022-11-30,10.5,18513.39,461,35,77973,46123,1613.0,23,12,0.009148243514558922
61827,10512,1458.0,2062.0,61,414484.0,0.7070805043646945,Zip,NY,Putnam County,Lake Carmel,2022-11-30,10.4,43106.336,105,12,61876,10583,4579.0,83,71,0.011047471072466005
91323,76240,773.0,825.0,61,187690.0,0.936969696969697,Zip,TX,Cooke County,Gainesville,2022-11-30,10.4,19519.760000000002,762,40,91325,76244,2066.0,44,4,0.011007512387447387
79055,48198,1078.0,791.0,61,183675.0,1.3628318584070795,Zip,MI,Washtenaw County,Superior,2022-11-30,10.2,18734.85,481,98,79047,48188,1916.0,88,10,0.010431468626650333
84532,60481,755.0,794.0,61,203116.0,0.9508816120906801,Zip,IL,Will County,Wilmington,2022-11-30,10.2,20717.832,604,81,84492,60441,1753.0,41,40,0.008630536245298253
85930,63112,810.0,1460.0,61,140981.0,0.5547945205479452,Zip,MO,Saint Louis City,Saint Louis,2022-11-30,10.2,14380.062,631,12,85930,63112,1345.0,12,0,0.009540292663550408
74908,38618,588.0,644.0,61,152408.0,0.9130434782608695,Zip,MS,Tate County,Coldwater,2022-11-30,10.2,15545.615999999998,386,18,74951,38671,1574.0,71,53,0.010327541861319615
90276,74070,621.0,702.0,61,181932.0,0.8846153846153846,Zip,OK,Osage County,Skiatook,2022-11-30,10.2,18557.064,740,70,90249,74037,1536.0,37,33,0.008442714860497328
67839,23860,489.0,672.0,61,158901.0,0.7276785714285714,Zip,VA,Hopewell City,Hopewell,2022-11-30,10.2,16207.901999999998,238,60,67819,23831,1547.0,31,29,0.00973562155052517
74163,37083,769.0,547.0,61,145127.0,1.4058500914076781,Zip,TN,Macon County,Lafayette,2022-11-30,10.2,14802.954,370,83,74165,37086,1913.0,86,3,0.01318155822141986
72879,33873,574.0,682.0,61,150177.0,0.841642228739003,Zip,FL,Hardee County,Wauchula,2022-11-30,10.2,15318.053999999998,338,73,72883,33880,1529.0,80,7,0.0101813193764691
79450,48879,1015.0,809.0,61,217843.0,1.2546353522867737,Zip,MI,Clinton County,Saint Johns,2022-11-30,10.2,22219.985999999997,488,79,79416,48843,2001.0,43,36,0.009185514338307863
61824,10509,1391.0,2406.0,61,449000.0,0.5781379883624272,Zip,NY,Putnam County,Town Of Southeast,2022-11-30,10.1,45349.0,105,9,61876,10583,4579.0,83,74,0.010198218262806235
90922,75455,489.0,621.0,61,151966.0,0.7874396135265701,Zip,TX,Titus County,Mount Pleasant,2022-11-30,10.1,15348.565999999999,754,55,90880,75409,1942.0,9,46,0.012779174288985694
